Date,Open,High,Low,Close,Adj Close,Volume
2015-01-28,143.419998,143.770004,139.880005,140.229996,133.782578,768700
2015-01-29,140.589996,142.199997,139.380005,142.149994,135.614319,923400
2015-01-30,141.070007,142.029999,139.029999,139.110001,132.714096,884300
2015-02-02,139.570007,140.110001,137.250000,139.990005,133.553619,790000
2015-02-03,140.860001,142.350006,140.550003,142.149994,135.614319,780900
2015-02-04,141.580002,142.610001,141.100006,141.740005,135.223190,404300
2015-02-05,142.440002,144.050003,142.160004,143.740005,137.131241,836500
2015-02-06,143.740005,144.919998,143.009995,143.619995,137.016724,662600
2015-02-09,143.139999,144.160004,142.360001,142.559998,136.005432,622700
2015-02-10,143.300003,144.220001,141.949997,143.949997,137.331512,1184300
2015-02-11,143.660004,144.500000,142.850006,144.029999,137.407913,671500
2015-02-12,144.869995,145.830002,144.369995,145.669998,138.972443,538700
2015-02-13,146.000000,146.949997,145.470001,146.770004,140.021942,718100
2015-02-17,147.149994,147.559998,146.470001,147.410004,140.632492,490800
2015-02-18,146.889999,147.850006,146.529999,147.789993,140.995056,425800
2015-02-19,147.440002,148.559998,147.389999,148.229996,141.414764,454100
2015-02-20,147.979996,148.970001,146.779999,148.649994,141.815430,612800
2015-02-23,148.330002,148.860001,147.539993,148.750000,141.910843,347000
2015-02-24,148.830002,149.339996,148.240005,148.940002,142.092163,583500
2015-02-25,148.929993,149.600006,148.559998,149.500000,142.626373,501500
2015-02-26,149.250000,150.250000,148.869995,150.190002,143.284698,747700
2015-02-27,150.119995,150.300003,149.149994,149.149994,142.292480,860000
2015-03-02,149.149994,150.619995,149.020004,150.500000,143.580399,1324700
2015-03-03,150.050003,150.160004,148.729996,149.419998,142.550064,713200
2015-03-04,148.750000,149.699997,147.899994,149.320007,142.454681,572700
2015-03-05,149.479996,150.339996,149.089996,150.119995,143.217865,559300
2015-03-06,149.389999,149.990005,147.899994,148.160004,141.348038,509800
2015-03-09,148.550003,149.100006,147.960007,148.729996,141.891785,533400
2015-03-10,147.210007,147.669998,146.360001,147.070007,140.308105,444300
2015-03-11,147.429993,148.110001,146.580002,147.979996,141.176270,567600
2015-03-12,148.830002,150.259995,148.630005,150.100006,143.198822,528900
2015-03-13,149.919998,150.610001,148.050003,149.600006,142.721802,427700
2015-03-16,150.250000,150.979996,149.940002,150.759995,143.828476,361000
2015-03-17,150.199997,151.360001,150.089996,151.119995,144.171890,599800
2015-03-18,150.800003,152.960007,150.139999,152.289993,145.288101,765200
2015-03-19,151.940002,153.250000,151.940002,153.139999,146.098999,848500
2015-03-20,154.089996,154.380005,153.559998,153.949997,146.871780,971300
2015-03-23,153.910004,154.070007,153.369995,153.600006,146.537872,546300
2015-03-24,153.589996,154.380005,153.270004,153.490005,146.432953,970200
2015-03-25,153.300003,153.449997,148.639999,148.860001,142.290253,996600
2015-03-26,147.990005,149.509995,147.500000,148.619995,142.060806,1146700
2015-03-27,148.630005,150.229996,148.229996,150.050003,143.427704,1207400
2015-03-30,150.929993,152.520004,150.899994,152.369995,145.645309,948100
2015-03-31,151.649994,152.220001,151.059998,151.550003,144.861526,667700
2015-04-01,151.639999,151.639999,149.550003,151.369995,144.689453,845500
2015-04-02,151.529999,152.270004,151.149994,151.470001,144.785034,629300
2015-04-06,150.580002,152.570007,150.570007,152.029999,145.320328,1089500
2015-04-07,151.970001,152.830002,151.309998,151.309998,144.632080,302100
2015-04-08,151.300003,153.240005,151.300003,153.050003,146.295303,350800
2015-04-09,153.050003,153.690002,151.210007,152.919998,146.171005,371100
2015-04-10,153.500000,153.919998,153.169998,153.720001,146.935730,304600
2015-04-13,153.990005,154.839996,153.750000,153.809998,147.021774,333600
2015-04-14,154.000000,154.449997,152.600006,153.899994,147.107773,1016400
2015-04-15,154.479996,155.690002,154.250000,155.199997,148.350403,926600
2015-04-16,154.970001,155.339996,154.580002,154.919998,148.082779,753500
2015-04-17,153.820007,154.309998,151.529999,152.309998,145.587936,1564200
2015-04-20,152.949997,154.190002,152.619995,153.880005,147.088654,524100
2015-04-21,154.490005,154.619995,153.910004,154.009995,147.212906,479400
2015-04-22,154.149994,154.449997,152.580002,154.169998,147.365829,211400
2015-04-23,153.899994,155.410004,153.619995,155.089996,148.245255,307200
2015-04-24,155.320007,155.339996,154.210007,154.279999,147.470978,520900
2015-04-27,154.820007,155.570007,151.669998,151.949997,145.243835,854000
2015-04-28,152.110001,152.850006,149.860001,152.419998,145.693115,1503900
2015-04-29,151.630005,152.229996,150.169998,150.669998,144.020309,1256900
2015-04-30,149.770004,150.279999,146.360001,147.089996,140.598282,1553200
2015-05-01,147.729996,148.750000,146.960007,148.440002,141.888763,1058000
2015-05-04,148.600006,150.460007,148.600006,149.160004,142.576950,721500
2015-05-05,149.360001,149.460007,146.279999,147.029999,140.540939,1509600
2015-05-06,147.800003,147.990005,146.479996,147.729996,141.210098,1342900
2015-05-07,147.910004,149.149994,147.000000,148.630005,142.070358,756300
2015-05-08,150.089996,150.559998,149.410004,149.729996,143.121796,341000
2015-05-11,149.770004,151.039993,149.509995,149.919998,143.303406,430900
2015-05-12,149.360001,150.190002,147.630005,149.649994,143.045334,795900
2015-05-13,150.240005,150.679993,149.000000,149.820007,143.207825,1724100
2015-05-14,150.360001,151.509995,149.320007,151.389999,144.708557,495800
2015-05-15,151.160004,151.389999,150.380005,151.259995,144.584290,566200
2015-05-18,151.130005,153.369995,150.679993,153.250000,146.486496,438900
2015-05-19,153.029999,153.309998,152.320007,153.009995,146.257065,460600
2015-05-20,153.490005,153.990005,152.380005,153.509995,146.735001,461900
2015-05-21,153.509995,153.940002,152.679993,153.300003,146.534256,633200
2015-05-22,153.229996,153.899994,152.309998,153.020004,146.266632,330400
2015-05-26,152.539993,152.539993,150.610001,151.539993,144.851944,581700
2015-05-27,151.619995,153.720001,151.029999,153.610001,146.830597,513400
2015-05-28,153.300003,153.479996,152.240005,153.320007,146.553345,427500
2015-05-29,153.119995,153.500000,151.759995,152.399994,145.673981,546800
2015-06-01,153.460007,153.710007,151.220001,152.919998,146.171005,407800
2015-06-02,152.520004,154.029999,151.869995,153.009995,146.257065,1482500
2015-06-03,153.619995,155.039993,153.009995,154.910004,148.073212,787700
2015-06-04,154.110001,154.740005,152.679993,153.279999,146.515121,563700
2015-06-05,153.130005,154.970001,151.729996,154.789993,147.958511,563300
2015-06-08,154.649994,155.149994,153.639999,154.130005,147.327621,570900
2015-06-09,153.910004,154.020004,151.970001,153.199997,146.438660,610900
2015-06-10,153.960007,155.600006,153.669998,155.130005,148.283524,410100
2015-06-11,155.639999,155.940002,155.100006,155.520004,148.656311,611500
2015-06-12,155.100006,155.320007,154.490005,155.130005,148.283524,681700
2015-06-15,154.050003,154.960007,152.509995,154.660004,147.834213,848200
2015-06-16,154.419998,156.080002,154.410004,155.649994,148.780548,733100
2015-06-17,156.250000,156.559998,155.389999,155.889999,149.009949,737400
2015-06-18,156.500000,158.550003,156.500000,158.279999,151.294449,2336800
2015-06-19,158.179993,158.449997,157.820007,158.110001,151.131958,578800
2015-06-22,158.990005,159.509995,158.550003,159.509995,152.470184,999800
2015-06-23,159.369995,159.710007,158.850006,159.600006,152.556229,528200
2015-06-24,159.259995,159.619995,157.639999,157.880005,150.912125,750500
2015-06-25,158.539993,158.630005,157.169998,158.000000,151.026855,505700
2015-06-26,158.660004,158.660004,156.380005,157.110001,150.176132,567000
2015-06-29,156.360001,156.660004,152.839996,153.169998,146.409988,1217200
2015-06-30,154.339996,155.000000,153.570007,154.580002,147.757767,907400
2015-07-01,155.679993,156.270004,154.059998,155.029999,148.187943,1017300
2015-07-02,154.839996,154.839996,152.800003,153.369995,146.894897,745400
2015-07-06,151.970001,154.509995,151.970001,153.470001,146.990692,1794600
2015-07-07,153.589996,153.770004,150.500000,153.720001,147.230118,2265500
2015-07-08,152.210007,152.839996,150.050003,150.880005,144.510025,778700
2015-07-09,152.839996,153.050003,151.600006,151.860001,145.448654,888200
2015-07-10,153.910004,154.660004,153.110001,154.419998,147.900558,571200
2015-07-13,155.399994,156.729996,155.250000,156.589996,149.979019,832100
2015-07-14,156.470001,157.979996,156.419998,157.720001,151.061264,774500
2015-07-15,157.869995,158.119995,156.350006,156.710007,150.093887,800600
2015-07-16,157.610001,158.320007,157.309998,158.169998,151.492233,983600
2015-07-17,158.360001,158.419998,157.149994,157.860001,151.195358,704800
2015-07-20,158.190002,158.190002,156.770004,157.369995,150.726044,981900
2015-07-21,157.240005,157.800003,155.539993,156.460007,149.854462,951300
2015-07-22,155.820007,157.399994,155.520004,157.240005,150.601547,698200
2015-07-23,157.500000,158.350006,155.580002,155.899994,149.318115,748900
2015-07-24,155.669998,156.139999,152.949997,153.220001,146.751251,1168100
2015-07-27,152.419998,152.589996,150.919998,151.470001,145.075134,943600
2015-07-28,151.910004,153.220001,149.759995,152.949997,146.492661,903500
2015-07-29,152.960007,153.600006,152.100006,153.110001,146.645874,960200
2015-07-30,152.789993,153.990005,151.789993,153.710007,147.220551,604200
2015-07-31,153.949997,155.940002,153.690002,154.949997,148.408188,725600
2015-08-03,155.080002,155.360001,152.960007,154.119995,147.613235,877400
2015-08-04,154.339996,155.000000,153.500000,154.029999,147.527023,868200
2015-08-05,155.000000,156.119995,154.330002,154.720001,148.187943,1452700
2015-08-06,154.990005,155.199997,150.619995,151.589996,145.190079,1331400
2015-08-07,151.059998,151.100006,149.199997,150.600006,144.241837,966800
2015-08-10,151.289993,152.779999,151.080002,152.089996,145.668945,742600
2015-08-11,150.940002,151.940002,149.600006,150.380005,144.031128,808100
2015-08-12,149.389999,150.669998,147.070007,150.300003,143.954514,1448900
2015-08-13,150.399994,151.250000,149.550003,149.690002,143.370255,384000
2015-08-14,149.479996,150.470001,148.410004,150.330002,143.983215,954500
2015-08-17,149.860001,152.490005,149.380005,152.399994,145.965881,681000
2015-08-18,152.419998,152.419998,150.839996,151.000000,144.624985,1114000
2015-08-19,150.160004,150.759995,148.500000,149.470001,143.159546,1032700
2015-08-20,148.289993,148.399994,144.789993,144.839996,138.725021,1304300
2015-08-21,143.000000,145.059998,141.860001,142.729996,136.704086,2773500
2015-08-24,134.399994,142.029999,123.849998,137.000000,131.216003,2758300
2015-08-25,141.009995,141.100006,136.610001,136.820007,131.043655,2421700
2015-08-26,138.179993,140.710007,136.000000,140.500000,134.568268,2173000
2015-08-27,141.869995,143.679993,140.399994,143.130005,137.087234,2089200
2015-08-28,142.940002,144.479996,142.710007,144.449997,138.351471,1062400
2015-08-31,143.750000,144.720001,142.800003,143.190002,137.144684,825200
2015-09-01,141.759995,141.809998,138.850006,139.360001,133.476364,1708300
2015-09-02,140.750000,142.240005,139.570007,142.190002,136.186920,1480200
2015-09-03,142.419998,143.610001,141.369995,141.619995,135.640945,1696400
2015-09-04,140.279999,141.910004,139.910004,140.800003,134.855637,857300
2015-09-08,143.139999,144.600006,142.520004,144.389999,138.294052,691900
2015-09-09,145.520004,145.619995,142.479996,142.679993,136.656235,1411900
2015-09-10,142.169998,144.149994,142.029999,143.470001,137.412857,825400
2015-09-11,142.789993,144.380005,142.220001,144.360001,138.265289,783200
2015-09-14,144.800003,144.839996,143.179993,143.779999,137.709808,449600
2015-09-15,144.179993,145.660004,143.800003,145.339996,139.203918,911400
2015-09-16,145.399994,146.279999,144.839996,146.149994,139.979706,603900
2015-09-17,146.270004,149.160004,145.880005,147.440002,141.215240,1875500
2015-09-18,145.119995,147.080002,145.119995,145.619995,139.472107,1516400
2015-09-21,146.630005,147.380005,143.589996,144.460007,138.361069,1600300
2015-09-22,142.809998,143.330002,140.880005,141.970001,135.976196,1476300
2015-09-23,142.369995,142.839996,141.080002,141.570007,135.593063,724800
2015-09-24,140.740005,140.960007,138.889999,140.759995,134.817261,1437900
2015-09-25,141.699997,141.699997,136.929993,137.630005,132.023911,1174900
2015-09-28,137.039993,137.490005,131.759995,132.619995,127.217926,1812600
2015-09-29,132.759995,133.910004,130.350006,131.289993,125.942154,1151800
2015-09-30,132.759995,134.210007,131.979996,133.970001,128.512970,1291300
2015-10-01,134.070007,134.410004,131.490005,133.750000,128.301926,1011000
2015-10-02,132.020004,136.429993,131.369995,136.360001,130.805618,871400
2015-10-05,137.880005,139.389999,137.550003,139.089996,133.424438,1755200
2015-10-06,138.830002,139.460007,135.979996,137.220001,131.630585,1326100
2015-10-07,138.020004,139.880005,137.309998,139.690002,133.999985,1120500
2015-10-08,139.490005,140.660004,138.410004,140.350006,134.633102,809800
2015-10-09,140.309998,141.720001,140.190002,141.160004,135.410110,841600
2015-10-12,141.169998,141.539993,140.070007,140.830002,135.093567,521400
2015-10-13,140.470001,141.669998,138.350006,138.389999,132.752960,574700
2015-10-14,138.429993,139.589996,136.860001,137.139999,131.553833,861800
2015-10-15,137.649994,140.940002,137.169998,140.860001,135.122330,1417900
2015-10-16,140.949997,141.279999,139.559998,141.009995,135.266205,715500
2015-10-19,140.309998,142.470001,139.839996,141.470001,135.707489,764300
2015-10-20,141.399994,141.869995,139.750000,140.419998,134.700256,565300
2015-10-21,141.130005,141.190002,137.500000,138.279999,132.647400,818600
2015-10-22,139.020004,140.050003,137.630005,139.009995,133.347672,1071100
2015-10-23,140.699997,141.360001,139.619995,141.190002,135.438904,1450200
2015-10-26,140.929993,141.289993,140.039993,140.320007,134.604294,578600
2015-10-27,139.960007,140.339996,138.139999,139.220001,133.549118,630400
2015-10-28,139.520004,143.690002,139.059998,143.619995,137.769897,1774300
2015-10-29,143.210007,143.580002,141.309998,141.740005,135.966492,792200
2015-10-30,141.729996,142.279999,141.259995,141.550003,135.784180,873200
2015-11-02,142.100006,145.339996,141.690002,144.990005,139.084106,700300
2015-11-03,144.589996,146.509995,144.130005,145.679993,139.745987,482100
2015-11-04,146.100006,146.539993,145.009995,145.750000,139.813126,1003800
2015-11-05,145.710007,145.869995,143.889999,145.509995,139.582916,583600
2015-11-06,145.350006,147.050003,144.139999,146.899994,140.916306,622900
2015-11-09,146.729996,146.869995,144.369995,145.279999,139.362274,555500
2015-11-10,144.589996,145.470001,143.850006,145.369995,139.448624,648300
2015-11-11,145.740005,145.759995,144.029999,144.050003,138.182404,393900
2015-11-12,143.100006,143.410004,141.190002,141.419998,135.659500,710300
2015-11-13,140.779999,141.820007,139.789993,140.210007,134.498810,923500
2015-11-16,139.830002,141.059998,138.979996,141.029999,135.285355,494600
2015-11-17,141.279999,142.679993,140.539993,141.070007,135.323730,1856600
2015-11-18,141.529999,143.649994,140.729996,143.470001,137.626007,631700
2015-11-19,143.490005,143.690002,142.270004,142.559998,136.753082,582600
2015-11-20,143.220001,144.429993,143.119995,143.809998,137.952179,828800
2015-11-23,143.929993,145.210007,143.710007,144.559998,138.671570,730600
2015-11-24,143.899994,145.770004,143.460007,145.539993,139.611679,696200
2015-11-25,145.539993,147.279999,145.539993,147.089996,141.098587,573600
2015-11-27,147.300003,148.119995,146.789993,147.820007,141.798843,268700
2015-11-30,148.389999,148.389999,146.580002,146.770004,140.791626,611600
2015-12-01,147.529999,147.759995,146.240005,147.649994,141.635742,882700
2015-12-02,147.610001,148.220001,146.500000,146.789993,140.810760,501100
2015-12-03,147.279999,147.759995,143.100006,143.850006,137.990570,844700
2015-12-04,143.919998,145.750000,143.490005,145.679993,139.745987,751000
2015-12-07,145.649994,145.649994,142.960007,143.500000,137.654800,547700
2015-12-08,142.110001,143.869995,141.699997,143.300003,137.462921,1103700
2015-12-09,142.850006,143.910004,140.720001,141.199997,135.448486,742100
2015-12-10,141.009995,142.649994,140.750000,141.940002,136.158325,642800
2015-12-11,140.460007,140.550003,138.149994,138.539993,132.896774,1200600
2015-12-14,138.559998,139.119995,136.220001,137.559998,131.956741,1265700
2015-12-15,138.259995,139.649994,138.080002,139.320007,133.645035,1253500
2015-12-16,140.520004,141.889999,139.630005,141.710007,135.937744,1114900
2015-12-17,142.339996,142.339996,139.860001,140.009995,134.306961,810400
2015-12-18,139.559998,139.869995,137.910004,138.009995,132.388443,1462200
2015-12-21,138.779999,139.330002,138.080002,139.110001,133.443588,690100
2015-12-22,139.539993,140.210007,138.289993,140.029999,134.326141,1256400
2015-12-23,141.029999,141.850006,140.330002,141.649994,135.880127,621100
2015-12-24,141.059998,142.289993,141.059998,141.449997,136.091812,283800
2015-12-28,140.850006,141.080002,139.600006,140.699997,135.370178,500000
2015-12-29,141.470001,142.600006,141.080002,142.490005,137.092407,660900
2015-12-30,142.460007,142.809998,141.100006,141.149994,135.803177,520100
2015-12-31,140.470001,140.979996,139.229996,139.279999,134.003983,829200
2016-01-04,136.919998,136.949997,134.669998,135.610001,130.472992,1500700
2016-01-05,136.020004,136.589996,135.020004,135.690002,130.549957,771100
2016-01-06,133.610001,134.729996,132.389999,133.270004,128.221680,752000
2016-01-07,130.889999,131.940002,129.190002,129.529999,124.623352,1675300
2016-01-08,129.990005,130.809998,126.980003,127.290001,122.468208,1484000
2016-01-11,127.800003,128.440002,124.580002,126.220001,121.438728,1664300
2016-01-12,127.309998,128.919998,124.849998,127.339996,122.516289,1213700
2016-01-13,127.629997,128.270004,121.849998,122.610001,117.965477,1971900
2016-01-14,123.320000,125.919998,120.709999,124.779999,120.053276,1792600
2016-01-15,121.349998,122.879997,119.330002,122.660004,118.013588,1885700
2016-01-19,123.889999,124.190002,119.360001,120.790001,116.214409,1197400
2016-01-20,118.889999,123.410004,116.320000,122.019997,117.397820,2035000
2016-01-21,122.199997,124.019997,120.730003,121.389999,116.791687,1887500
2016-01-22,123.629997,124.919998,122.900002,124.510002,119.793503,3516100
2016-01-25,123.769997,124.360001,121.669998,122.169998,117.542152,1130700
2016-01-26,122.440002,124.339996,121.480003,123.839996,119.148872,1112400
2016-01-27,123.250000,124.029999,120.709999,121.360001,116.762810,1640900
2016-01-28,122.489998,122.900002,119.940002,120.589996,116.021996,1554900
2016-01-29,120.980003,124.570000,120.820000,124.519997,119.803139,1161100
2016-02-01,123.550003,125.099998,122.389999,124.430000,119.716522,1358100
2016-02-02,123.099998,123.220001,120.809998,121.419998,116.820549,1442500
2016-02-03,122.489998,122.570000,118.449997,121.169998,116.580025,1465800
2016-02-04,120.709999,123.139999,120.599998,121.680000,117.070702,1010600
2016-02-05,121.050003,121.309998,117.180000,117.250000,112.808502,1475000
2016-02-08,115.779999,115.779999,112.470001,114.290001,109.960648,1855300
2016-02-09,112.680000,115.760002,112.519997,113.760002,109.450722,1370600
2016-02-10,114.480003,116.639999,113.660004,113.769997,109.460350,1725900
2016-02-11,111.510002,113.839996,111.510002,113.059998,108.777229,1627100
2016-02-12,114.190002,115.419998,113.209999,115.169998,110.807297,878800
2016-02-16,116.709999,118.550003,116.129997,118.370003,113.886078,1278000
2016-02-17,119.209999,121.250000,119.029999,120.849998,116.272156,1151200
2016-02-18,120.870003,120.989998,119.339996,119.629997,115.098351,1387000
2016-02-19,119.169998,120.599998,118.379997,120.529999,115.964279,834300
2016-02-22,121.809998,122.589996,121.620003,122.040001,117.417068,1183900
2016-02-23,121.470001,121.930000,120.720001,120.849998,116.272156,471400
2016-02-24,119.370003,122.580002,118.599998,122.349998,117.715324,827400
2016-02-25,122.650002,123.279999,121.830002,123.269997,118.600471,768500
2016-02-26,123.930000,124.360001,123.410004,124.300003,119.591461,1978500
2016-02-29,124.120003,125.000000,123.449997,123.470001,118.792900,1616400
2016-03-01,124.459999,126.220001,123.690002,126.220001,121.438728,1307000
2016-03-02,126.050003,127.440002,125.790001,127.440002,122.612511,555300
2016-03-03,127.320000,128.389999,127.029999,128.360001,123.497673,768400
2016-03-04,128.350006,130.029999,127.669998,129.139999,124.248123,975700
2016-03-07,128.410004,130.630005,128.309998,130.440002,125.498878,661200
2016-03-08,129.690002,129.899994,126.889999,127.129997,122.314240,635100
2016-03-09,127.550003,127.879997,126.660004,127.559998,122.727959,487800
2016-03-10,128.039993,128.589996,124.940002,126.230003,121.448364,1295100
2016-03-11,127.139999,129.190002,127.029999,129.050003,124.161522,581200
2016-03-14,128.699997,129.550003,128.509995,129.059998,124.171165,567000
2016-03-15,128.190002,128.419998,126.250000,126.540001,121.746605,1000200
2016-03-16,125.870003,127.669998,125.680000,127.269997,122.448936,714800
2016-03-17,127.080002,129.449997,126.419998,128.860001,123.978691,749000
2016-03-18,129.190002,130.850006,128.740005,130.369995,125.431541,1569400
2016-03-21,130.149994,131.000000,130.009995,130.229996,125.296829,640500
2016-03-22,129.460007,130.889999,129.240005,130.389999,125.450790,827000
2016-03-23,129.610001,129.869995,127.430000,127.430000,122.845024,942400
2016-03-24,126.699997,127.800003,125.970001,127.790001,123.192085,749700
2016-03-28,128.240005,128.550003,126.970001,127.959999,123.355934,344500
2016-03-29,127.559998,131.990005,127.449997,131.970001,127.221672,623500
2016-03-30,132.800003,133.229996,131.460007,131.990005,127.240952,887700
2016-03-31,132.119995,133.419998,132.080002,132.610001,127.838600,718800
2016-04-01,131.529999,133.759995,131.330002,133.630005,128.821976,449900
2016-04-04,133.570007,134.139999,132.779999,132.940002,128.156799,460100
2016-04-05,131.770004,132.580002,131.240005,131.339996,126.614342,1998000
2016-04-06,131.449997,133.710007,131.179993,133.619995,128.812347,879600
2016-04-07,132.729996,133.240005,131.130005,131.699997,126.961395,736100
2016-04-08,132.899994,133.149994,131.119995,131.860001,127.115669,254700
2016-04-11,132.479996,133.360001,130.800003,130.860001,126.151649,497400
2016-04-12,130.889999,132.270004,130.070007,132.000000,127.250565,746500
2016-04-13,132.850006,135.389999,132.649994,135.190002,130.325821,746600
2016-04-14,135.050003,135.570007,134.649994,135.100006,130.239075,726100
2016-04-15,134.690002,135.570007,134.580002,135.399994,130.528229,387500
2016-04-18,134.910004,136.750000,134.800003,136.630005,131.714020,704100
2016-04-19,136.860001,137.279999,135.500000,136.050003,131.154877,668700
2016-04-20,136.110001,137.350006,135.710007,136.610001,131.694717,843800
2016-04-21,136.470001,137.229996,135.830002,136.240005,131.338058,712000
2016-04-22,136.279999,137.610001,136.110001,137.470001,132.523773,858900
2016-04-25,137.240005,137.479996,135.970001,136.399994,131.492249,350200
2016-04-26,136.779999,137.539993,135.860001,137.460007,132.514145,424700
2016-04-27,137.309998,138.009995,136.440002,137.660004,132.706955,624500
2016-04-28,136.850006,137.889999,135.389999,135.699997,130.817459,882700
2016-04-29,135.229996,135.539993,133.240005,134.070007,129.246124,790900
2016-05-02,134.529999,135.440002,133.789993,135.429993,130.557159,496800
2016-05-03,134.210007,134.380005,132.429993,133.139999,128.349564,724100
2016-05-04,132.350006,133.210007,130.910004,131.429993,126.701096,686700
2016-05-05,131.970001,132.210007,130.610001,130.869995,126.161247,829300
2016-05-06,130.199997,131.360001,129.429993,131.199997,126.479362,580600
2016-05-09,131.229996,133.059998,131.149994,132.220001,127.462700,550700
2016-05-10,132.889999,133.460007,131.690002,133.380005,128.580963,422800
2016-05-11,133.100006,133.270004,131.289993,131.380005,126.652901,631700
2016-05-12,131.809998,131.910004,129.279999,130.449997,125.756348,519800
2016-05-13,130.020004,131.449997,129.460007,129.860001,125.187592,609700
2016-05-16,130.330002,132.259995,130.229996,131.710007,126.971016,440400
2016-05-17,131.429993,132.179993,129.130005,129.740005,125.071899,1378200
2016-05-18,129.050003,131.300003,129.009995,130.369995,125.679253,1304200
2016-05-19,129.479996,130.600006,128.240005,129.490005,124.830910,836800
2016-05-20,129.949997,131.830002,129.649994,131.779999,127.038506,432500
2016-05-23,131.940002,132.929993,131.800003,131.910004,127.163818,562200
