Date,Open,High,Low,Close,Adj Close,Volume
2015-02-25,129.460007,130.389999,129.080002,130.229996,113.311035,8019800
2015-02-26,129.699997,130.300003,128.399994,128.449997,111.762276,11020500
2015-02-27,129.020004,129.619995,128.270004,129.529999,112.702011,9225100
2015-03-02,129.000000,129.070007,126.769997,126.870003,110.602722,11324000
2015-03-03,126.889999,127.370003,126.379997,126.410004,110.201752,8599000
2015-03-04,126.940002,127.040001,126.160004,126.449997,110.236603,6478900
2015-03-05,126.529999,126.879997,125.900002,126.290001,110.097137,6045000
2015-03-06,124.669998,124.830002,122.970001,123.500000,107.664848,20022900
2015-03-09,124.680000,124.870003,124.129997,124.639999,108.658699,8889100
2015-03-10,125.970001,126.440002,125.760002,126.279999,110.088402,9277900
2015-03-11,126.260002,127.459999,126.120003,127.199997,110.890419,6663100
2015-03-12,128.199997,128.199997,126.720001,127.110001,110.811951,10295900
2015-03-13,126.760002,127.589996,126.489998,126.720001,110.471970,7247200
2015-03-16,127.940002,128.149994,127.269997,127.940002,111.535583,6374600
2015-03-17,128.550003,129.110001,128.279999,129.000000,112.459618,6314000
2015-03-18,129.910004,131.529999,128.610001,131.490005,114.630394,13981900
2015-03-19,131.199997,131.619995,130.270004,130.820007,114.046310,9543800
2015-03-20,131.220001,131.699997,131.139999,131.509995,114.647850,5953800
2015-03-23,131.699997,131.750000,130.990005,131.350006,114.508324,5555500
2015-03-24,131.830002,132.639999,131.479996,132.619995,115.615532,6713000
2015-03-25,132.720001,132.759995,131.460007,131.500000,114.639084,5635800
2015-03-26,131.050003,131.139999,129.179993,129.449997,112.851952,9536300
2015-03-27,130.029999,131.130005,129.979996,131.059998,114.255493,7907900
2015-03-30,130.899994,131.000000,130.089996,130.410004,113.688820,7010600
2015-03-31,130.240005,130.960007,129.910004,130.690002,113.932938,6844300
2015-04-01,131.330002,132.479996,131.300003,132.130005,115.429443,9273900
2015-04-02,131.929993,131.970001,130.610001,130.729996,114.206398,6663400
2015-04-06,131.429993,131.479996,129.720001,130.000000,113.568672,5923800
2015-04-07,130.229996,131.220001,129.850006,131.089996,114.520889,4764900
2015-04-08,131.020004,131.360001,130.020004,131.130005,114.555878,5378900
2015-04-09,130.869995,130.919998,129.130005,129.429993,113.070679,6484200
2015-04-10,130.320007,130.449997,129.550003,129.619995,113.236725,4843000
2015-04-13,129.529999,129.979996,129.389999,129.800003,113.393921,4010600
2015-04-14,131.309998,131.860001,130.479996,130.720001,114.197647,6075500
2015-04-15,131.050003,131.270004,130.320007,130.610001,114.101570,4425200
2015-04-16,130.830002,130.860001,129.410004,129.960007,113.533722,7085500
2015-04-17,129.770004,131.699997,129.699997,131.449997,114.835388,7268800
2015-04-20,130.940002,131.009995,129.929993,130.289993,113.822014,4949400
2015-04-21,130.229996,130.449997,129.559998,129.699997,113.306587,4563800
2015-04-22,129.500000,129.550003,127.540001,127.720001,111.576813,9707600
2015-04-23,127.800003,128.850006,127.610001,128.270004,112.057350,6843400
2015-04-24,128.639999,129.429993,128.589996,129.070007,112.756210,4773000
2015-04-27,129.070007,129.500000,128.369995,129.070007,112.756210,4334900
2015-04-28,128.169998,128.740005,127.260002,127.290001,111.201218,7464300
2015-04-29,125.809998,126.440002,125.279999,125.730003,109.838364,11554800
2015-04-30,125.040001,126.169998,124.510002,125.949997,110.030540,12876000
2015-05-01,124.730003,125.040001,123.690002,124.000000,108.549393,12378500
2015-05-04,124.300003,124.529999,122.720001,122.830002,107.525169,9144700
2015-05-05,122.860001,123.029999,121.690002,122.660004,107.376366,13935500
2015-05-06,121.989998,122.059998,120.370003,120.559998,105.538010,14355000
2015-05-07,121.430000,122.570000,121.349998,122.180000,106.956169,11933700
2015-05-08,123.379997,123.550003,122.309998,122.510002,107.245041,11716400
2015-05-11,121.620003,121.650002,119.500000,119.529999,104.636345,13738600
2015-05-12,119.139999,120.629997,118.820000,119.839996,104.907738,15861700
2015-05-13,120.650002,120.720001,118.639999,118.879997,104.067375,15760000
2015-05-14,118.919998,119.830002,118.690002,119.199997,104.347481,9128400
2015-05-15,120.379997,121.910004,120.290001,121.589996,106.439682,12630600
2015-05-18,120.320000,120.430000,119.470001,119.550003,104.653831,10208300
2015-05-19,118.269997,119.839996,118.129997,118.489998,103.725929,8435300
2015-05-20,118.769997,119.449997,118.180000,118.690002,103.901016,7789700
2015-05-21,119.580002,120.610001,119.449997,120.349998,105.354156,11760700
2015-05-22,120.650002,120.750000,119.800003,120.400002,105.397942,5417900
2015-05-26,120.839996,122.550003,120.739998,122.459999,107.201263,10469700
2015-05-27,122.180000,122.860001,121.610001,122.739998,107.446381,6490300
2015-05-28,122.500000,123.029999,122.220001,122.440002,107.183723,6237600
2015-05-29,123.230003,123.570000,122.510002,122.709999,107.420074,7912000
2015-06-01,122.110001,122.379997,120.690002,121.129997,106.265617,13108100
2015-06-02,120.169998,120.260002,119.110001,119.440002,104.782982,10076200
2015-06-03,118.389999,118.599998,117.199997,117.519997,103.098602,14810900
2015-06-04,118.260002,119.290001,118.139999,119.050003,104.440834,10859300
2015-06-05,117.839996,118.570000,117.379997,117.599998,103.168785,11200200
2015-06-08,117.959999,118.160004,117.370003,117.470001,103.054771,5334000
2015-06-09,117.059998,117.129997,116.110001,116.540001,102.238838,12393900
2015-06-10,115.919998,116.129997,115.260002,115.519997,101.344048,12183600
2015-06-11,116.559998,117.970001,116.239998,117.949997,103.475876,13849300
2015-06-12,117.589996,119.070000,117.550003,117.949997,103.475876,7863100
2015-06-15,118.889999,119.059998,117.739998,118.139999,103.642502,8194200
2015-06-16,118.610001,119.080002,117.940002,119.070000,104.458397,7046400
2015-06-17,118.500000,118.629997,117.250000,118.150002,103.651299,13626100
2015-06-18,117.370003,117.739998,116.750000,117.570000,103.142471,10123300
2015-06-19,118.510002,119.190002,118.489998,119.080002,104.467186,10439200
2015-06-22,117.839996,118.139999,116.589996,116.650002,102.335365,9769000
2015-06-23,115.730003,116.959999,115.690002,115.949997,101.721230,8945100
2015-06-24,116.510002,117.169998,116.160004,116.949997,102.598549,8600400
2015-06-25,116.589996,117.080002,116.190002,116.540001,102.238838,8287800
2015-06-26,115.669998,115.870003,114.879997,115.230003,101.089622,11673000
2015-06-29,116.959999,118.669998,116.459999,118.279999,103.765343,17132900
2015-06-30,117.400002,118.699997,117.330002,117.459999,103.045959,13469000
2015-07-01,115.820000,116.360001,115.430000,115.620003,101.655060,12451500
2015-07-02,116.320000,116.660004,115.879997,116.000000,101.989151,6682100
2015-07-06,118.050003,118.650002,117.059998,118.150002,103.879456,10605800
2015-07-07,119.660004,120.489998,118.949997,119.260002,104.855400,16160100
2015-07-08,120.019997,120.570000,119.500000,120.290001,105.761017,9951800
2015-07-09,118.699997,119.120003,117.849998,117.919998,103.677254,11108900
2015-07-10,116.040001,116.720001,115.760002,116.050003,102.033112,13636600
2015-07-13,115.389999,116.459999,115.389999,115.690002,101.716614,8006700
2015-07-14,116.019997,116.269997,115.660004,116.070000,102.050720,4227800
2015-07-15,116.110001,117.550003,116.040001,117.300003,103.132133,8720400
2015-07-16,116.889999,118.160004,116.870003,118.110001,103.844299,7306500
2015-07-17,118.370003,118.889999,118.360001,118.720001,104.380608,7404900
2015-07-20,118.290001,118.650002,117.900002,118.220001,103.941002,5941000
2015-07-21,117.680000,118.930000,117.660004,118.860001,104.503693,5627500
2015-07-22,119.010002,119.900002,118.949997,119.599998,105.154327,6228900
2015-07-23,119.599998,121.199997,119.449997,121.089996,106.464348,9087700
2015-07-24,121.500000,121.550003,120.919998,121.389999,106.728134,7307900
2015-07-27,122.190002,122.290001,121.480003,122.040001,107.299614,8172000
2015-07-28,121.160004,121.570000,120.900002,121.150002,106.517128,9128200
2015-07-29,121.019997,121.169998,120.419998,120.699997,106.121498,6706400
2015-07-30,121.209999,121.940002,121.150002,121.629997,106.939140,6146600
2015-07-31,122.440002,122.900002,122.059998,122.529999,107.730453,9178400
2015-08-03,122.320000,123.750000,122.320000,123.550003,108.864471,11753700
2015-08-04,123.160004,123.320000,122.459999,122.570000,108.000946,6448800
2015-08-05,121.769997,121.910004,121.190002,121.650002,107.190331,7574400
2015-08-06,122.000000,122.870003,122.000000,122.730003,108.141930,6118100
2015-08-07,123.300003,124.500000,123.239998,124.339996,109.560577,8317000
2015-08-10,123.410004,123.570000,122.519997,122.800003,108.203621,7461700
2015-08-11,124.300003,125.129997,124.160004,124.750000,109.921822,11145700
2015-08-12,124.930000,125.709999,124.000000,124.070000,109.322685,8455200
2015-08-13,123.830002,124.419998,123.220001,123.669998,108.970207,7691400
2015-08-14,123.470001,124.370003,123.199997,123.959999,109.225739,4324700
2015-08-17,124.709999,125.099998,124.389999,124.519997,109.719170,7880300
2015-08-18,123.800003,124.290001,123.379997,123.540001,108.855637,5024300
2015-08-19,123.059998,124.930000,122.989998,124.760002,109.930618,10736000
2015-08-20,125.370003,126.099998,125.180000,126.019997,111.040901,9078300
2015-08-21,126.160004,126.739998,125.589996,126.400002,111.375710,10718300
2015-08-24,128.309998,128.919998,125.820000,126.360001,111.340454,16663400
2015-08-25,124.550003,124.790001,123.559998,124.330002,109.551781,15354800
2015-08-26,123.000000,123.510002,121.360001,121.930000,107.437012,16429900
2015-08-27,121.820000,122.870003,121.650002,122.000000,107.498711,9127000
2015-08-28,123.150002,123.470001,122.230003,122.360001,107.815948,9946200
2015-08-31,123.360001,123.470001,121.339996,121.419998,106.987633,8617600
2015-09-01,121.639999,122.089996,120.980003,122.029999,107.758560,15298200
2015-09-02,121.419998,121.980003,120.860001,120.980003,106.831345,9515200
2015-09-03,121.379997,121.669998,120.709999,121.570000,107.352341,7042500
2015-09-04,122.449997,122.930000,121.820000,122.680000,108.332520,7951300
2015-09-08,121.379997,121.559998,120.760002,120.870003,106.734192,7049500
2015-09-09,119.629997,121.709999,119.559998,121.449997,107.246353,7441900
2015-09-10,121.019997,121.190002,120.449997,120.629997,106.522270,6789700
2015-09-11,121.470001,122.080002,121.330002,121.389999,107.193390,5890900
2015-09-14,121.949997,122.150002,121.279999,121.580002,107.361198,4221700
2015-09-15,120.889999,121.050003,119.120003,119.250000,105.303665,11895000
2015-09-16,118.959999,119.440002,118.550003,118.800003,104.906296,6949800
2015-09-17,118.879997,120.370003,118.730003,120.250000,106.186699,19843600
2015-09-18,121.209999,122.199997,121.129997,122.099998,107.820366,14963300
2015-09-21,121.010002,121.110001,119.779999,120.110001,106.063095,10085600
2015-09-22,121.440002,122.389999,121.139999,121.779999,107.537766,9968200
2015-09-23,121.620003,122.070000,120.989998,121.769997,107.528954,6769900
2015-09-24,123.169998,123.680000,122.489998,122.599998,108.261887,9605800
2015-09-25,121.650002,121.930000,121.269997,121.540001,107.325859,8383700
2015-09-28,122.199997,123.769997,122.199997,123.620003,109.162582,9833400
2015-09-29,123.540001,124.290001,123.250000,123.970001,109.471687,9006100
2015-09-30,123.410004,123.800003,123.120003,123.540001,109.091927,9832600
2015-10-01,124.080002,124.519997,123.660004,123.809998,109.557388,9069400
2015-10-02,125.589996,126.209999,124.180000,124.559998,110.221085,13000400
2015-10-05,123.720001,123.830002,122.779999,122.870003,108.725632,11362700
2015-10-06,122.550003,123.599998,122.410004,123.400002,109.194611,5687800
2015-10-07,122.809998,123.330002,122.510002,122.989998,108.831757,6712800
2015-10-08,123.290001,123.370003,121.660004,121.959999,107.920349,12882300
2015-10-09,121.970001,122.639999,121.900002,122.279999,108.203529,9038100
2015-10-12,123.029999,123.430000,122.910004,123.209999,109.026489,4241000
2015-10-13,123.529999,123.599998,122.800003,123.419998,109.212303,6147200
2015-10-14,123.699997,124.550003,123.300003,124.500000,110.167992,9738100
2015-10-15,124.309998,124.459999,123.779999,123.889999,109.628204,6924300
2015-10-16,124.250000,124.470001,123.870003,123.930000,109.663597,8048300
2015-10-19,123.790001,123.970001,122.910004,123.589996,109.362709,6238400
2015-10-20,122.800003,122.970001,122.550003,122.830002,108.690224,6431300
2015-10-21,123.610001,124.220001,123.470001,124.050003,109.769768,6603800
2015-10-22,124.099998,124.779999,123.510002,124.260002,109.955612,6934100
2015-10-23,123.099998,123.459999,122.849998,123.199997,109.017616,7058200
2015-10-26,123.870003,124.199997,123.809998,124.019997,109.743202,5859800
2015-10-27,124.510002,124.900002,124.160004,124.330002,110.017532,7156800
2015-10-28,124.269997,124.339996,123.300003,123.830002,109.575096,8468700
2015-10-29,123.180000,123.220001,121.699997,121.860001,107.831856,12108000
2015-10-30,122.239998,122.809998,122.019997,122.779999,108.645943,11861400
2015-11-02,121.779999,122.180000,121.680000,121.949997,108.146706,8751000
2015-11-03,121.650002,121.739998,120.790001,120.949997,107.259857,8921600
2015-11-04,121.099998,121.540001,120.699997,121.089996,107.384010,5980800
2015-11-05,121.050003,121.059998,120.300003,120.769997,107.100250,7268400
2015-11-06,119.489998,119.529999,118.739998,119.000000,105.530609,10604700
2015-11-09,118.099998,118.900002,118.000000,118.330002,104.936455,9159500
2015-11-10,118.500000,119.209999,118.379997,118.680000,105.246803,6712500
2015-11-11,118.349998,118.580002,118.269997,118.430000,105.025131,2857900
2015-11-12,118.750000,119.440002,118.699997,119.000000,105.530609,6805700
2015-11-13,119.320000,119.900002,119.220001,119.680000,106.133636,7906600
2015-11-16,119.790001,120.000000,119.129997,119.570000,106.036057,5485300
2015-11-17,119.000000,120.129997,118.660004,119.769997,106.213455,5122900
2015-11-18,119.580002,120.190002,119.360001,120.019997,106.435158,5233900
2015-11-19,120.879997,121.150002,120.680000,120.820000,107.144623,6643000
2015-11-20,120.930000,121.040001,120.279999,120.449997,106.816452,5971000
2015-11-23,120.529999,121.120003,120.320000,120.820000,107.144623,5436300
2015-11-24,120.900002,121.199997,120.580002,120.809998,107.135735,3371500
2015-11-25,121.169998,121.419998,120.949997,121.089996,107.384010,3280900
2015-11-27,121.250000,121.320000,120.959999,120.970001,107.277626,2570600
2015-11-30,121.099998,121.529999,121.059998,121.449997,107.703300,5179800
2015-12-01,121.260002,122.849998,121.260002,122.830002,109.158112,12766600
2015-12-02,122.660004,123.040001,122.190002,122.870003,109.193642,7345800
2015-12-03,121.360001,121.400002,118.989998,119.529999,106.225372,16612200
2015-12-04,119.529999,120.930000,119.470001,120.580002,107.158546,11843800
2015-12-07,120.809998,122.459999,120.800003,121.750000,108.198303,9016700
2015-12-08,122.279999,122.430000,121.449997,121.809998,108.251602,7257500
2015-12-09,121.349998,122.150002,120.510002,121.680000,108.136070,8993900
2015-12-10,121.790001,122.029999,121.489998,121.839996,108.278259,5606900
2015-12-11,123.029999,124.099998,122.870003,123.760002,109.984558,12300000
2015-12-14,123.080002,123.150002,121.750000,122.160004,108.562675,10661100
2015-12-15,121.019997,121.599998,120.830002,121.440002,107.922813,8795500
2015-12-16,121.070000,122.169998,120.500000,121.180000,107.691757,10988600
2015-12-17,121.779999,122.779999,121.639999,122.550003,108.909264,9923000
2015-12-18,123.080002,123.519997,122.820000,123.230003,109.513550,10171700
2015-12-21,123.430000,123.779999,122.919998,123.199997,109.486908,7494900
2015-12-22,122.650002,122.800003,121.989998,122.309998,108.695969,5445800
2015-12-23,121.230003,121.610001,120.870003,121.389999,107.878349,7287100
2015-12-24,121.470001,121.870003,121.400002,121.830002,108.496429,3364600
2015-12-28,121.989998,122.669998,121.849998,122.190002,108.816994,7586600
2015-12-29,121.690002,121.739998,120.010002,120.160004,107.009186,7787500
2015-12-30,119.919998,120.540001,119.669998,120.040001,106.902321,5508900
2015-12-31,120.570000,120.860001,120.250000,120.580002,107.383202,7897700
2016-01-04,121.930000,122.449997,121.320000,121.449997,108.157982,10591900
2016-01-05,120.879997,121.500000,120.660004,120.959999,107.721642,6242600
2016-01-06,122.300003,122.620003,122.050003,122.589996,109.173233,8916900
2016-01-07,122.680000,122.930000,121.790001,122.809998,109.369141,10202200
2016-01-08,122.430000,123.470001,122.230003,123.360001,109.858910,9577200
2016-01-11,122.040001,122.790001,121.860001,122.010002,108.656723,10040300
2016-01-12,122.339996,124.320000,122.150002,123.769997,110.224083,12897700
2016-01-13,123.529999,125.500000,123.269997,124.989998,111.310570,15577600
2016-01-14,124.470001,124.970001,123.339996,123.820000,110.268631,12873800
2016-01-15,125.400002,125.959999,125.080002,125.750000,111.987373,13976300
2016-01-19,125.129997,126.070000,124.949997,125.360001,111.640068,8926600
2016-01-20,126.980003,127.919998,126.419998,126.680000,112.815613,17283300
2016-01-21,126.940002,127.290001,125.669998,125.820000,112.049713,11001600
2016-01-22,124.910004,125.529999,124.519997,125.339996,111.622246,10164300
2016-01-25,125.949997,126.269997,125.650002,126.019997,112.227859,5738200
2016-01-26,125.989998,126.459999,125.750000,126.080002,112.281281,5692600
2016-01-27,125.750000,126.290001,125.190002,126.050003,112.254570,7957800
2016-01-28,125.540001,126.410004,125.459999,126.230003,112.414879,10575400
2016-01-29,127.410004,127.860001,126.919998,127.300003,113.367737,13170700
2016-02-01,126.790001,127.070000,126.290001,126.669998,113.020668,9948400
2016-02-02,128.100006,129.039993,128.000000,129.020004,115.117462,10400000
2016-02-03,128.279999,129.940002,127.919998,127.949997,114.162727,13309000
2016-02-04,128.220001,128.589996,127.510002,128.570007,114.715919,9953500
2016-02-05,127.889999,129.000000,127.589996,128.720001,114.849754,9200800
2016-02-08,129.720001,131.630005,129.679993,131.490005,117.321304,14452200
2016-02-09,132.039993,132.059998,130.960007,131.630005,117.446205,15232100
2016-02-10,131.699997,132.839996,131.110001,132.789993,118.481216,12797100
2016-02-11,134.440002,135.250000,133.009995,133.720001,119.311005,21620200
2016-02-12,132.639999,133.130005,130.929993,131.500000,117.330215,13888400
2016-02-16,130.720001,130.750000,129.809998,130.110001,116.089996,11766000
2016-02-17,129.639999,129.830002,128.710007,129.309998,115.376183,13157300
2016-02-18,129.410004,131.000000,129.360001,130.899994,116.794853,10196700
2016-02-19,130.940002,131.820007,130.729996,131.009995,116.893013,8188700
2016-02-22,131.100006,131.110001,130.699997,130.940002,116.830536,5054300
2016-02-23,129.880005,131.740005,129.779999,131.470001,117.303421,8320700
2016-02-24,132.399994,133.389999,130.949997,131.210007,117.071480,9091200
2016-02-25,131.479996,132.559998,131.320007,131.679993,117.490791,6097200
2016-02-26,130.309998,130.809998,130.039993,130.410004,116.357643,9245000
2016-02-29,130.470001,131.169998,130.419998,130.979996,116.866280,8016100
2016-03-01,130.820007,130.850006,128.320007,128.429993,114.808388,13729100
2016-03-02,128.320007,128.970001,128.210007,128.960007,115.282196,7047700
2016-03-03,129.070007,129.940002,128.770004,129.429993,115.702309,6394800
2016-03-04,128.750000,129.130005,127.760002,128.600006,114.960373,8687000
2016-03-07,128.449997,128.669998,128.050003,128.559998,114.924606,5493300
2016-03-08,130.350006,130.990005,129.949997,129.979996,116.194008,7175400
2016-03-09,129.080002,129.690002,128.809998,129.190002,115.487778,7194700
2016-03-10,129.500000,129.839996,127.919998,128.660004,115.014000,10091600
2016-03-11,128.820007,128.880005,127.209999,127.360001,113.851860,8927000
2016-03-14,127.820000,128.389999,127.660004,127.760002,114.209465,5177000
2016-03-15,128.500000,128.660004,127.610001,127.879997,114.316742,6413200
2016-03-16,127.750000,128.520004,127.370003,128.259995,114.656425,9728900
2016-03-17,128.509995,129.339996,128.490005,128.789993,115.130203,7805500
2016-03-18,129.039993,129.509995,128.699997,129.059998,115.371529,8198600
2016-03-21,128.250000,128.619995,127.750000,128.070007,114.486595,5514800
2016-03-22,128.830002,129.020004,127.919998,128.039993,114.459740,4997900
2016-03-23,128.410004,129.820007,128.289993,129.490005,115.755997,10628200
2016-03-24,130.580002,130.639999,129.000000,129.539993,115.800652,6343300
2016-03-28,129.380005,130.160004,129.279999,129.710007,115.952667,5058700
2016-03-29,130.380005,131.089996,130.020004,131.070007,117.168388,9396700
2016-03-30,130.029999,130.070007,128.979996,129.690002,115.934731,8478700
2016-03-31,129.979996,130.809998,129.789993,130.610001,116.757210,7832300
2016-04-01,130.979996,131.130005,129.899994,130.679993,117.061729,9341400
2016-04-04,130.789993,130.970001,130.270004,130.759995,117.133392,5145100
2016-04-05,132.009995,132.360001,131.779999,132.190002,118.414383,6482800
2016-04-06,131.529999,131.669998,130.740005,131.229996,117.554436,6393700
2016-04-07,132.190002,132.990005,132.009995,132.850006,119.005630,5963300
2016-04-08,132.169998,132.399994,131.639999,132.009995,118.253159,5584800
2016-04-11,131.320007,132.179993,131.110001,131.839996,118.100853,4805500
2016-04-12,131.080002,131.550003,130.529999,130.929993,117.285637,4276000
2016-04-13,130.690002,131.580002,130.520004,131.389999,117.697746,5207900
2016-04-14,130.910004,131.309998,130.490005,130.759995,117.133392,6967000
2016-04-15,131.289993,132.160004,131.250000,131.880005,118.136673,5831100
2016-04-18,131.330002,131.440002,130.660004,131.309998,117.626091,4486600
2016-04-19,131.080002,131.309998,130.289993,130.899994,117.258827,5212200
2016-04-20,131.160004,131.649994,129.270004,129.460007,115.968864,10920700
2016-04-21,128.440002,129.070007,128.289993,128.690002,115.279121,11154200
2016-04-22,128.850006,128.910004,128.240005,128.360001,114.983498,5826400
2016-04-25,128.059998,128.520004,127.830002,127.830002,114.508736,5539500
2016-04-26,127.760002,127.760002,127.120003,127.250000,113.989182,7840000
2016-04-27,127.919998,128.820007,127.620003,128.520004,115.126831,8380100
2016-04-28,128.210007,129.139999,128.039993,129.050003,115.601585,7974600
2016-04-29,128.449997,129.710007,128.199997,129.380005,115.897224,7416300
2016-05-02,128.660004,128.899994,127.800003,127.820000,114.730377,11035200
2016-05-03,129.550003,130.020004,129.350006,129.429993,116.175446,10736700
2016-05-04,129.679993,130.169998,129.190002,130.139999,116.812744,7211200
2016-05-05,130.059998,131.070007,129.699997,131.009995,117.593651,7870400
2016-05-06,130.850006,130.860001,130.289993,130.449997,117.091034,7232500
2016-05-09,130.460007,130.889999,130.320007,130.860001,117.459023,4950800
2016-05-10,130.850006,131.119995,130.649994,130.869995,117.467995,4331900
2016-05-11,130.830002,132.000000,130.660004,131.610001,118.132217,9256000
2016-05-12,130.660004,131.169998,130.589996,131.009995,117.593651,6087400
